data_source_name,normalized_data_source_name,family,source,sourcetype,mitre_components,supported_ta_names,supported_ta_versions,supported_ta_urls,output_fields,source_file
Osquery Results,osquery results,Osquery,osquery,osquery:results,Process Metadata; File Access; Network Traffic Content; Host Status; Application Log Content,TA-osquery,1.0.4,https://splunkbase.splunk.com/app/8574,_time; calendarTime; columns.cdhash; columns.child_pid; columns.cmdline; columns.cmdline_count; columns.cwd; columns.egid; columns.env; columns.env_count; columns.euid; columns.event_type; columns.exit_code; columns.gid; columns.global_seq_num; columns.original_parent; columns.parent; columns.path; columns.pid; columns.platform_binary; columns.seq_num; columns.signing_id; columns.team_id; columns.time; columns.uid; columns.username; columns.version; counter; dest; epoch; eventtype; host; hostIdentifier; index; linecount; name; numerics; parent_process_id; process_current_directory; process_id; process_path; punct; source; sourcetype; splunk_server; src; subject; tag; tag::eventtype; timestamp; unixTime; user_id; vendor_product,data_sources/osquery_results.yml
Palo Alto Network Threat,palo alto network threat,Palo,not_applicable,pan:threat,Malware Metadata; Network Traffic Content; Network Traffic Flow; Application Log Content; Host Status,Palo Alto Networks Add-on,3.0.1,https://splunkbase.splunk.com/app/7523,http_user_agent; http_method; url; url_length; src; dest,data_sources/palo_alto_network_threat.yml
Palo Alto Network Traffic,palo alto network traffic,Palo,not_applicable,pan:traffic,Network Traffic Content; Network Traffic Flow; Network Connection Creation; Response Metadata; Application Log Content,Palo Alto Networks Add-on,3.0.1,https://splunkbase.splunk.com/app/7523,action; app; bytes; bytes_in; bytes_out; dest; dest_ip; dest_port; dvc; protocol; protocol_version; src; src_ip; src_port; transport; user; vendor_product,data_sources/palo_alto_network_traffic.yml
PingID,pingid,PingID,XmlWinEventLog:Security,XmlWinEventLog,User Account Authentication; Logon Session Metadata; User Account Metadata; Application Log Content; Host Status,,,,_time; actors{}.name; actors{}.type; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; extracted_source; host; id; index; linecount; punct; recorded; resources{}.ipaddress; resources{}.websession; result.message; result.status; source; sourcetype; splunk_server; timeendpos; timestartpos,data_sources/pingid.yml
Powershell Installed IIS Modules,powershell installed iis modules,Powershell,powershell://AppCmdModules,Pwsh:InstalledIISModules,Service Metadata; Configuration Modification; OS API Execution; Application Log Content,,,,_time; Schema; host; index; linecount; punct; source; sourcetype; splunk_server; timestamp,data_sources/powershell_installed_iis_modules.yml
Powershell Script Block Logging 4104,powershell script block logging 4104,Powershell,XmlWinEventLog:Microsoft-Windows-PowerShell/Operational,XmlWinEventLog,Script Execution; Command Execution; Process Metadata; OS API Execution; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest; signature; signature_id; user_id; vendor_product; Guid; Opcode; Name; Path; ProcessID; ScriptBlockId; ScriptBlockText,data_sources/powershell_script_block_logging_4104.yml
Powershell SIP Inventory,powershell sip inventory,Powershell,powershell://SubjectInterfacePackage,PwSh:SubjectInterfacePackage,Configuration Modification; Host Status; Application Log Content; OS API Execution,,,,,data_sources/powershell_sip_inventory.yml
Splunk,splunk,Splunk,splunkd_ui_access.log,splunkd_ui_access,User Account Authentication; User Account Metadata; Application Log Content; Configuration Modification; Logon Session Metadata,,,,_time; action; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; host; index; info; linecount; punct; source; sourcetype; splunk_server; timeendpos; timestamp; timestartpos; user,data_sources/splunk.yml
Splunk AppDynamics Secure Application Alert,splunk appdynamics secure application alert,Splunk,AppDynamics Security,appdynamics_security,,Splunk Add-on for AppDynamics,3.2.0,https://splunkbase.splunk.com/app/3471,SourceType; apiServerExternal; app_name; application; attackEventTrigger; attackEvents{}.applicationName; attackEvents{}.attackOutcome; attackEvents{}.attackTypes; attackEvents{}.blocked; attackEvents{}.blockedReason; attackEvents{}.clientAddress; attackEvents{}.clientAddressType; attackEvents{}.clientPort; attackEvents{}.cveId; attackEvents{}.detailJson.apiServerExternal; attackEvents{}.detailJson.apiServerInUrl; attackEvents{}.detailJson.classname; attackEvents{}.detailJson.hostContext; attackEvents{}.detailJson.methodName; attackEvents{}.detailJson.ptype; attackEvents{}.detailJson.socketOut; attackEvents{}.eventType; attackEvents{}.jvmId; attackEvents{}.keyInfo; attackEvents{}.maliciousIpOut; attackEvents{}.maliciousIpSource; attackEvents{}.maliciousIpSourceOut; attackEvents{}.matchedCveName; attackEvents{}.serverAddress; attackEvents{}.serverName; attackEvents{}.serverPort; attackEvents{}.stackTrace; attackEvents{}.tierName; attackEvents{}.timestamp; attackEvents{}.vulnerabilityInfo.cveNvdUrl; attackEvents{}.vulnerabilityInfo.cvePublishDate; attackEvents{}.vulnerabilityInfo.cvssScore; attackEvents{}.vulnerabilityInfo.cvssSeverity; attackEvents{}.vulnerabilityInfo.incidentFirstDetected; attackEvents{}.vulnerabilityInfo.kennaActiveInternetBreach; attackEvents{}.vulnerabilityInfo.kennaEasilyExploitable; attackEvents{}.vulnerabilityInfo.kennaMalwareExploitable; attackEvents{}.vulnerabilityInfo.kennaPopularTarget; attackEvents{}.vulnerabilityInfo.kennaPredictedExploitable; attackEvents{}.vulnerabilityInfo.kennaScore; attackEvents{}.vulnerabilityInfo.library; attackEvents{}.vulnerabilityInfo.title; attackEvents{}.vulnerabilityInfo.type; attackEvents{}.vulnerableMethod; attackEvents{}.webTransactionUrl; attackId; attackLastDetected; attackOutcome; attackSource; attackStatus; attackTypes; blocked; blockedReason; businessTransaction; classname; clientAddressType; cveId; cveNvdUrl; cvePublishDate; cvssScore; cvssSeverity; dest_ip; dest_nt_host; dest_port; eventType; eventtype; host; incidentFirstDetected; index; jvmId; kennaActiveInternetBreach; kennaEasilyExploitable; kennaMalwareExploitable; kennaPopularTarget; kennaPredictedExploitable; kennaScore; keyInfo; linecount; maliciousIpOut; maliciousIpSource; maliciousIpSourceOut; matchedCveName; methodName; ptype; punct; signature; socketAddr; socketFromLog4j; socketOut; source; sourcetype; splunk_server; splunk_server_group; src_category; src_ip; src_port; stackTrace; status; tag; tag::eventtype; tier; tierName; timestamp; vulnLibrary; vulnTitle; vulnType; vulnerableMethod; webTransactionUrl; _bkt; _cd; _eventtype_color; _indextime; _raw; _serial; _si; _sourcetype; _time,data_sources/splunk_appdynamics_secure_application_alert.yml
Splunk Common Information Model (CIM),splunk common information model cim,Splunk,not_applicable,not_applicable,,Splunk Common Information Model (CIM),6.4.0,https://splunkbase.splunk.com/app/1621,,data_sources/splunk_common_information_model_(cim).yml
Splunk Stream HTTP,splunk stream http,Splunk,stream:http,stream:http,Network Traffic Content; Network Traffic Flow; Response Content; Response Metadata; Application Log Content,Splunk Add-on for Stream Wire Data,8.1.6,https://splunkbase.splunk.com/app/5234,_time; bytes; bytes_in; bytes_out; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest_headers; dest_ip; dest_mac; dest_port; endtime; flow_id; host; http_comment; http_content_length; http_method; http_user_agent; index; linecount; packets_in; packets_out; protocol_stack; punct; site; source; sourcetype; splunk_server; src_headers; src_ip; src_mac; src_port; status; time_taken; timeendpos; timestamp; timestartpos; transport; uri; uri_path,data_sources/splunk_stream_http.yml
Splunk Stream IP,splunk stream ip,Splunk,stream:ip,stream:ip,Network Traffic Content; Network Traffic Flow; Network Connection Creation; Response Metadata; Application Log Content,Splunk Add-on for Stream Wire Data,8.1.6,https://splunkbase.splunk.com/app/5234,_time; action; app; bytes; bytes_in; bytes_out; category; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dest_ip; dest_port; eventtype; host; http_content_type; http_method; http_referer; http_referrer; http_user_agent; http_user_agent_length; http_x_forwarded_for; http_x_header; https; index; linecount; nginx_version; product; protocol; punct; request_time; response_time; server; site; source; sourcetype; splunk_server; src; src_ip; status; status_description; status_type; tag; tag::eventtype; time_local; timeendpos; timestartpos; uri_path; url; url_domain; url_length; vendor; vendor_product; version; web_server,data_sources/splunk_stream_ip.yml
Splunk Stream TCP,splunk stream tcp,Splunk,stream:tcp,stream:tcp,Network Traffic Content; Network Traffic Flow; Network Connection Creation; Response Metadata; Application Log Content,Splunk Add-on for Stream Wire Data,8.1.6,https://splunkbase.splunk.com/app/5234,,data_sources/splunk_stream_tcp.yml
Suricata,suricata,Suricata,not_applicable,suricata,Network Traffic Content; Network Traffic Flow; Network Connection Creation; Malware Metadata; Application Log Content,CCX Add-on for Suricata,1.0.1,https://splunkbase.splunk.com/app/6994,_time; action; alert_gid; alert_rev; alert.action; alert.category; alert.gid; alert.metadata.created_at{}; alert.metadata.former_category{}; alert.metadata.signature_severity{}; alert.metadata.updated_at{}; alert.rev; alert.severity; alert.signature; alert.signature_id; answer; app; app_proto; body; bytes; bytes_in; bytes_out; capture_kernel_drops; capture_kernel_packets; category; cookie; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; decoder_avg_pkt_size; decoder_bytes; decoder_erspan; decoder_ethernet; decoder_gre; decoder_icmpv4; decoder_invalid; decoder_ipraw_invalid_ip_version; decoder_ipv4; decoder_ipv4_in_ipv6; decoder_ipv6; decoder_ipv6_in_ipv6; decoder_ltnull_pkt_too_small; decoder_ltnull_unspported_type; decoder_max_pkt_size; decoder_mpls; decoder_null; decoder_pkts; decoder_ppp; decoder_pppoe; decoder_raw; decoder_sctp; decoder_ssl; decoder_tcp; decoder_teredo; decoder_udp; decoder_vlan; decoder_vlan_qinq; decoer_icmpv6; defrag_ipv4_fragments; defrag_ipv4_reassembled; defrag_ipv4_timeouts; defrag_ipv6_fragments; defrag_ipv6_reassembled; defrag_max_frag_hits; description; dest; dest_ip; dest_port; detect_alert; dfrag_ipv6_timeouts; dns_memcap_global; dns_memcap_state; dns_memuse; dns.aa; dns.answers{}.rdata; dns.answers{}.rrname; dns.answers{}.rrtype; dns.answers{}.ttl; dns.authorities{}.rrname; dns.authorities{}.rrtype; dns.authorities{}.soa.expire; dns.authorities{}.soa.minimum; dns.authorities{}.soa.mname; dns.authorities{}.soa.refresh; dns.authorities{}.soa.retry; dns.authorities{}.soa.rname; dns.authorities{}.soa.serial; dns.authorities{}.ttl; dns.flags; dns.grouped.A{}; dns.id; dns.opcode; dns.qr; dns.ra; dns.rcode; dns.rd; dns.rrname; dns.rrtype; dns.tx_id; dns.type; dns.version; duration; dvc; endtime; event_type; eventtype; field; file_rx_id; file_size; file_state; file_stored; file_tx_id; fileinfo.filename; fileinfo.gaps; fileinfo.size; fileinfo.state; fileinfo.stored; fileinfo.tx_id; filename; flow_emerg_mode_entered; flow_emerg_mode_over; flow_id; flow_memcap; flow_memuse; flow_mgr_closed_pruned; flow_mgr_est_pruned; flow_mgr_new_pruned; flow_spare; flow_tcp_reuse; flow.age; flow.alerted; flow.bytes_toclient; flow.bytes_toserver; flow.end; flow.pkts_toclient; flow.pkts_toserver; flow.reason; flow.start; flow.state; host; http_content_type; http_memcap; http_memuse; http_method; http_protocol; http_referrer; http_user_agent; http.hostname; http.http_content_type; http.http_method; http.http_port; http.http_user_agent; http.length; http.protocol; http.redirect; http.request_headers{}.name; http.request_headers{}.value; http.response_headers{}.name; http.response_headers{}.value; http.status; http.url; http.xff; ids_type; in_iface; index; linecount; message_type; packets_in; packets_out; pcap_cnt; pkt_src; product; proto; punct; query; reason; reply_code; severity; severity_id; signature; source; sourcetype; splunk_server; splunk_server_group; src; src_ip; src_port; ssh_client_software; ssh_client_version; ssh_server_software; ssh_server_version; ssl_issuer_common_name; ssl_publickey; ssl_server_name_indication; ssl_subject_common_name; ssl_version; starttime; state; status; stream_3whs_ack_in_wrong_dir; stream_3whs_async_wrong_seq; stream_3whs_right_seq_wrong_ack_evasion; suricata_signature_id; tag; tag::action; tag::app; tag::eventtype; tcp_ack; tcp_cwr; tcp_ecn; tcp_fin; tcp_flag; tcp_flag_hex; tcp_flag_hex_to_client; tcp_flag_hex_to_server; tcp_flag_to_client; tcp_flag_to_server; tcp_invalid_checksum; tcp_memuse; tcp_no_flow; tcp_pseudo; tcp_pseudo_failed; tcp_psh; tcp_reassembly_gap; tcp_reassembly_memuse; tcp_rst; tcp_segment_memcap_drop; tcp_sessions; tcp_ssn_memcap_drop; tcp_state; tcp_stream_depth_reached; tcp_syn; tcp_synack; tcp.ack; tcp.fin; tcp.psh; tcp.state; tcp.syn; tcp.tcp_flags; tcp.tcp_flags_tc; tcp.tcp_flags_ts; timeendpos; timestamp; timestartpos; transaction_id; transport; ttl; tx_id; type; uptime; url; url_domain; vendor; vendor_gid; vendor_product; vendor_rev; vendor_sid,data_sources/suricata.yml
Sysmon EventID 1,sysmon eventid 1,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Process Creation; Process Metadata; Command Execution; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,action; dest; original_file_name; parent_process; parent_process_exec; parent_process_guid; parent_process_id; parent_process_name; parent_process_path; process; process_exec; process_guid; process_hash; process_id; process_integrity_level; process_name; process_path; user; user_id; vendor_product,data_sources/sysmon_eventid_1.yml
Sysmon EventID 10,sysmon eventid 10,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Process Access; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; user_id; parent_process_name; parent_process_guid; process_name; process_guid; process_id; signature; SourceImage; TargetImage; GrantedAccess; CallTrace,data_sources/sysmon_eventid_10.yml
Sysmon EventID 11,sysmon eventid 11,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,File Creation; File Metadata; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,action; dest; file_name; file_path; process_guid; process_id; user; vendor_product,data_sources/sysmon_eventid_11.yml
Sysmon EventID 12,sysmon eventid 12,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Windows Registry Key Creation; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,action; dest; process_guid; process_id; registry_hive; registry_path; registry_key_name; status; user; vendor_product,data_sources/sysmon_eventid_12.yml
Sysmon EventID 13,sysmon eventid 13,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Windows Registry Key Modification; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,action; dest; process_guid; process_id; registry_hive; registry_path; registry_key_name; registry_value_data; registry_value_name; status; user; vendor_product,data_sources/sysmon_eventid_13.yml
Sysmon EventID 14,sysmon eventid 14,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,_time,data_sources/sysmon_eventid_14.yml
Sysmon EventID 15,sysmon eventid 15,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,File Creation; File Metadata; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; dvc; file_hash; file_name; file_path; process_exec; process_guid; process_id; process_name; process_path; signature; signature_id; user_id; vendor_product,data_sources/sysmon_eventid_15.yml
Sysmon EventID 17,sysmon eventid 17,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Named Pipe Metadata,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; dvc; pipe_name; process_exec; process_guid; process_id; process_name; process_path; signature; signature_id; user_id; vendor_product,data_sources/sysmon_eventid_17.yml
Sysmon EventID 18,sysmon eventid 18,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Named Pipe Metadata; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; dvc; pipe_name; process_exec; process_guid; process_id; process_name; process_path; signature; signature_id; user_id; vendor_product,data_sources/sysmon_eventid_18.yml
Sysmon EventID 20,sysmon eventid 20,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,WMI Creation; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; dvc; object; object_category; object_path; signature; signature_id; src; status; user; user_id; vendor_product,data_sources/sysmon_eventid_20.yml
Sysmon EventID 21,sysmon eventid 21,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,WMI Creation; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; dvc; object; object_attrs; object_category; object_path; signature; signature_id; src; status; user; user_id; vendor_product,data_sources/sysmon_eventid_21.yml
Sysmon EventID 22,sysmon eventid 22,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Passive DNS; Active DNS; Network Traffic Content; Network Traffic Flow; Application Log Content,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,answer; answer_count; query; query_count; reply_code_id; src; vendor_product,data_sources/sysmon_eventid_22.yml
Sysmon EventID 23,sysmon eventid 23,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,File Deletion; File Metadata; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,action; dest; dvc; file_path; file_hash; file_name; file_modify_time; process_exec; process_guid; process_id; process_name; process_path; signature; signature_id; user; user_id; vendor_product,data_sources/sysmon_eventid_23.yml
Sysmon EventID 26,sysmon eventid 26,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,action; dest; dvc; file_path; file_hash; file_name; file_modify_time; process_exec; process_guid; process_id; process_name; process_path; signature; signature_id; user; user_id; vendor_product,data_sources/sysmon_eventid_26.yml
Sysmon EventID 29,sysmon eventid 29,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,Image; file_name; file_path; process_guid; file_hash; process_id; dest; user; EventCode,data_sources/sysmon_eventid_29.yml
Sysmon EventID 3,sysmon eventid 3,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Network Connection Creation; Network Traffic Flow; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,action; app; dest; dest_ip; dest_port; direction; dvc; protocol; protocol_version; src; src_ip; src_port; transport; user; vendor_product,data_sources/sysmon_eventid_3.yml
Sysmon EventID 5,sysmon eventid 5,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Process Termination; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; process; process_exec; process_guid; process_id; process_name; process_path; signature; signature_id; user_id; vendor_product,data_sources/sysmon_eventid_5.yml
Sysmon EventID 6,sysmon eventid 6,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Driver Load; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; dvc; process_hash; process_path; signature; signature_id; user_id; vendor_product,data_sources/sysmon_eventid_6.yml
Sysmon EventID 7,sysmon eventid 7,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Module Load; Process Metadata; File Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,Image; ImageLoaded; dest; loaded_file; loaded_file_path; process_exec; process_guid; process_hash; process_id; process_name; process_path; service_dll_signature_exists; service_dll_signature_verified; signature; signature_id; user_id; vendor_product,data_sources/sysmon_eventid_7.yml
Sysmon EventID 8,sysmon eventid 8,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Process Modification; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; parent_process_exec; parent_process_guid; parent_process_id; parent_process_name; parent_process_path; process_exec; process_guid; process_id; process_name; process_path; signature; signature_id; user_id; vendor_product,data_sources/sysmon_eventid_8.yml
Sysmon EventID 9,sysmon eventid 9,Sysmon,XmlWinEventLog:Microsoft-Windows-Sysmon/Operational,XmlWinEventLog,Drive Access; File Metadata; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Sysmon,5.0.0,https://splunkbase.splunk.com/app/5709,dest; dvc; process_exec; process_guid; process_id; process_name; process_path; signature; signature_id; user_id; vendor_product,data_sources/sysmon_eventid_9.yml
Sysmon for Linux EventID 1,sysmon for linux eventid 1,Sysmon,Syslog:Linux-Sysmon/Operational,sysmon:linux,Process Creation; Command Execution; Process Metadata; OS API Execution; Application Log Content,Splunk Add-on for Sysmon for Linux,1.0.0,https://splunkbase.splunk.com/app/6652,action; dest; original_file_name; parent_process; parent_process_exec; parent_process_guid; parent_process_id; parent_process_name; parent_process_path; process; process_exec; process_guid; process_hash; process_id; process_integrity_level; process_name; process_path; user; user_id; vendor_product,data_sources/sysmon_for_linux_eventid_1.yml
Sysmon for Linux EventID 11,sysmon for linux eventid 11,Sysmon,Syslog:Linux-Sysmon/Operational,sysmon:linux,File Creation; File Metadata; Process Metadata; OS API Execution; Application Log Content,Splunk Add-on for Sysmon for Linux,1.0.0,https://splunkbase.splunk.com/app/6652,action; dest; file_access_time; file_create_time; file_hash; file_modify_time; file_name; file_path; file_acl; file_size; process_guid; process_id; user; vendor_product,data_sources/sysmon_for_linux_eventid_11.yml
VMWare ESXi Syslog,vmware esxi syslog,VMWare,vmware:esxlog,vmw-syslog,,Add-on for VMware ESXi Logs,4.2.2,https://splunkbase.splunk.com/app/5603,dest,data_sources/vmware_esxi_syslog.yml
Windows Active Directory Admon,windows active directory admon,Windows,ActiveDirectory,ActiveDirectory,Active Directory Object Modification; Group Modification; User Account Modification; Configuration Modification; Application Log Content,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; Guid; IMPHASH; MD5; Name; ProcessID; SHA256; SystemTime; ThreadID; UserID; admonEventType; cn; dSCorePropagationData; dcName; displayName; distinguishedName; eventtype; gPCMachineExtensionNames; guid_lookup; host; index; instanceType; linecount; name; objectCategory; objectClass; objectGUID; punct; source; sourcetype; splunk_server; timestamp; uSNChanged; uSNCreated; whenChanged; whenCreated; xmlns,data_sources/windows_active_directory_admon.yml
Windows Defender Alerts,windows defender alerts,Windows,eventhub://windowsdefenderlogs,mscs:azure:eventhub:defender:advancedhunting,Malware Metadata; File Access; Process Metadata; Application Log Content; Host Status,Splunk add on for Microsoft Defender Advanced Hunting,1.4.2,https://splunkbase.splunk.com/app/5518,_time; AlertId; TenantId; OperationName; Category; Timestamp; EntityType; EvidenceRole; SHA1; SHA256; RemoteIP; LocalIP; RemoteUrl; AccountName; AccountDomain; AccountSid; AccountObjectId; DeviceId; ThreatFamily; EvidenceDirection; AdditionalFields; MachineGroup; NetworkMessageId; ServiceSource; FileName; FolderPath; ProcessCommandLine; EmailSubject; ApplicationId; Application; DeviceName; FileSize; RegistryKey; RegistryValueName; RegistryValueData; AccountUpn; OAuthApplicationId; Categories; Title; AttackTechniques; DetectionSource; Severity,data_sources/windows_defender_alerts.yml
Windows Event Log Application 15457,windows event log application 15457,Windows,XmlWinEventLog:Application,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,CategoryString; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Guid; Image_File_Name; Keywords; Level; Name; Opcode; ProcessID; Qualifiers; RecordNumber; RenderingInfo_Xml; SourceName; SubStatus; SystemTime; System_Props_Xml; Task; TaskCategory; ThreadID; UserData_Xml; UserID; Version; _bkt; _cd; _eventtype_color; _indextime; _raw; _serial; _si; _sourcetype; _subsecond; _time; action; category; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; parent_process; process_name; punct; result; service; service_id; service_name; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; splunk_server_group; status; subject; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user_group_id; user_id; vendor_product,data_sources/windows_event_log_application_15457.yml
Windows Event Log Application 17135,windows event log application 17135,Windows,XmlWinEventLog:Application,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,CategoryString; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; Image_File_Name; Keywords; Level; Name; Opcode; ProcessID; Qualifiers; RecordNumber; RenderingInfo_Xml; SourceName; SubStatus; SystemTime; System_Props_Xml; Task; TaskCategory; ThreadID; Version; _bkt; _cd; _eventtype_color; _indextime; _raw; _serial; _si; _sourcetype; _subsecond; _time; action; category; date_hour; date_mday; date_minute; date_month; date_second; date_wday; date_year; date_zone; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; parent_process; process_name; punct; result; service; service_id; service_name; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; splunk_server_group; status; subject; tag; tag::action; tag::eventtype; timeendpos; timestartpos; user_group_id; user_id; vendor_product,data_sources/windows_event_log_application_17135.yml
Windows Event Log Application 2282,windows event log application 2282,Windows,XmlWinEventLog:Application,XmlWinEventLog,Service Modification; Configuration Modification; Application Log Content; Service Metadata,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_application_2282.yml
Windows Event Log Application 3000,windows event log application 3000,Windows,XmlWinEventLog:Application,XmlWinEventLog,Process Termination; Process Metadata; Application Log Content; OS API Execution,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,dest,data_sources/windows_event_log_application_3000.yml
Windows Event Log Application 8128,windows event log application 8128,Windows,XmlWinEventLog:Application,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,CategoryString; Channel; Computer; Error_Code; EventCode; EventData_Xml; EventID; EventRecordID; EventSourceName; Guid; Image_File_Name; Keywords; Level; Name; Opcode; ProcessID; Qualifiers; RecordNumber; RenderingInfo_Xml; SourceName; SubStatus; SystemTime; System_Props_Xml; Task; TaskCategory; ThreadID; UserID; Version; _bkt; _cd; _eventtype_color; _indextime; _raw; _serial; _si; _sourcetype; _time; action; category; dest; dvc; dvc_nt_host; event_id; eventtype; host; id; index; linecount; name; parent_process; process_name; punct; result; service; service_id; service_name; severity; severity_id; signature; signature_id; source; sourcetype; splunk_server; splunk_server_group; status; subject; tag; tag::action; tag::eventtype; user_group_id; user_id; vendor_product,data_sources/windows_event_log_application_8128.yml
Windows Event Log AppXDeployment-Server 400,windows event log appxdeployment server 400,Windows,XmlWinEventLog:Microsoft-Windows-AppXDeploymentServer/Operational,XmlWinEventLog,,Splunk Add-on for Microsoft Windows,9.1.2,https://splunkbase.splunk.com/app/742,_time; dest; dvc; EventCode; Path; ProcessID; user_id,data_sources/windows_event_log_appxdeployment_server_400.yml
